Drug Code,Ingredient,Company Name,Class,Descriptor,Current Status Flag,Status,Route of Admin
8065,ETHINYL ESTRADIOL,BAYER INC,Human,,Y,MARKETED,ORAL
80650,DESVENLAFAXINE (DESVENLAFAXINE SUCCINATE),PFIZER CANADA INC,Human,,Y,MARKETED,ORAL
80651,DESVENLAFAXINE (DESVENLAFAXINE SUCCINATE),PFIZER CANADA INC,Human,,Y,MARKETED,ORAL
80652,LOTEPREDNOL ETABONATE,BAUSCH & LOMB INC,Human,,Y,MARKETED,OPHTHALMIC
80653,MEMANTINE HYDROCHLORIDE,PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
80655,NIFEDIPINE,MYLAN PHARMACEUTICALS ULC,Human,,Y,MARKETED,ORAL
80656,ETHINYL ESTRADIOL,BAYER INC,Human,,Y,MARKETED,ORAL
8066,RAMIPRIL,ARBONNE INTERNATIONAL LLC,Human,,Y,MARKETED,TOPICAL
80660,GABAPENTIN,AURO PHARMA INC,Human,,Y,MARKETED,ORAL
80661,GABAPENTIN,AURO PHARMA INC,Human,,Y,MARKETED,ORAL
80662,GABAPENTIN,AURO PHARMA INC,Human,,Y,MARKETED,ORAL
80663,CELECOXIB,SANDOZ CANADA INCORPORATED,Human,,Y,MARKETED,ORAL
80664,CELECOXIB,SANDOZ CANADA INCORPORATED,Human,,Y,MARKETED,ORAL
80667,DIPHENHYDRAMINE HYDROCHLORIDE,VITA HEALTH PRODUCTS INC,Human,,Y,MARKETED,ORAL
80668,OCTINOXATE,THE BODY SHOP CANADA LIMITED,Human,,Y,MARKETED,TOPICAL
80669,OCTINOXATE,ARBONNE INTERNATIONAL LLC,Human,,Y,MARKETED,TOPICAL
8067,OCTINOXATE,ARBONNE INTERNATIONAL LLC,Human,,Y,MARKETED,TOPICAL
80670,OCTINOXATE,ARBONNE INTERNATIONAL LLC,Human,,Y,MARKETED,TOPICAL
80682,DEXTROMETHORPHAN HYDROBROMIDE,MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC,Human,,Y,MARKETED,ORAL
80688,REPAGLINIDE,ACTAVIS PHARMA COMPANY,Human,,Y,MARKETED,ORAL
80689,REPAGLINIDE,ACTAVIS PHARMA COMPANY,Human,,Y,MARKETED,ORAL
80690,REPAGLINIDE,ACTAVIS PHARMA COMPANY,Human,,Y,MARKETED,ORAL
80692,QUETIAPINE (QUETIAPINE FUMARATE),ASTRAZENECA CANADA INC,Human,,Y,MARKETED,ORAL
80705,INDAPAMIDE,SERVIER CANADA INC,Human,,Y,MARKETED,ORAL
80707,OCTINOXATE,COVER FX SKINCARE INC,Human,,Y,MARKETED,TOPICAL
80709,PROPYLENE GLYCOL,BAUSCH & LOMB INC,Human,,Y,MARKETED,OPHTHALMIC
80719,ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE,EXCALIBUR CHEMICALS,Disinfectant,,Y,MARKETED,DISINFECTANT (Hospital/HC Facilities)
80726,AMLODIPINE (AMLODIPINE BESYLATE),RANBAXY PHARMACEUTICALS CANADA INC.,Human,,Y,MARKETED,ORAL
80727,AMLODIPINE (AMLODIPINE BESYLATE),RANBAXY PHARMACEUTICALS CANADA INC.,Human,,Y,MARKETED,ORAL
80728,BENZOYL PEROXIDE,THE MENTHOLATUM COMPANY OF CANADA LTD,Human,,Y,MARKETED,TOPICAL
80731,WHITE PETROLATUM,VETOQUINOL N A INC,Veterinary,,Y,MARKETED,ORAL
80733,LASALOCID SODIUM,ZOETIS CANADA INC,Veterinary,,Y,MARKETED,ORAL
80734,LASALOCID SODIUM,ZOETIS CANADA INC,Veterinary,,Y,MARKETED,ORAL
80737,OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE,DUSTBANE PRODUCTS LTD,Disinfectant,,Y,MARKETED,DISINFECTANT (Food Premises)
80738,OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE,DUSTBANE PRODUCTS LTD,Disinfectant,,Y,MARKETED,DISINFECTANT (Hospital/HC Facilities)
80741,TRILOSTANE,DECHRA LTD,Veterinary,,Y,MARKETED,ORAL
80744,TRILOSTANE,DECHRA LTD,Veterinary,,Y,MARKETED,ORAL
80745,TRILOSTANE,DECHRA LTD,Veterinary,,Y,MARKETED,ORAL
80746,TRILOSTANE,DECHRA LTD,Veterinary,,Y,MARKETED,ORAL
80747,OCTINOXATE,JOHNSON & JOHNSON INC,Human,,Y,MARKETED,TOPICAL
80748,OCTISALATE,CLINIQUE LABORATORIES DIST,Human,,Y,MARKETED,TOPICAL
80754,OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE,DUSTBANE PRODUCTS LTD,Disinfectant,,Y,MARKETED,DISINFECTANT (Hospital/HC Facilities)
80773,OCTINOXATE,SWISS AMERICAN PRODUCTS INC.,Human,,Y,MARKETED,TOPICAL
80774,ECULIZUMAB,ALEXION PHARMA GMBH,Human,,Y,MARKETED,INTRAVENOUS
80775,OCTINOXATE,SWISS AMERICAN PRODUCTS INC.,Human,,Y,MARKETED,TOPICAL
80776,OCTINOXATE,SWISS AMERICAN PRODUCTS INC.,Human,,Y,MARKETED,TOPICAL
80778,NARATRIPTAN (NARATRIPTAN HYDROCHLORIDE),SANDOZ CANADA INCORPORATED,Human,,Y,MARKETED,ORAL
80779,DONEPEZIL HYDROCHLORIDE (DONEPEZIL HYDROCHLORIDE MONOHYDRATE),PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
80780,DONEPEZIL HYDROCHLORIDE (DONEPEZIL HYDROCHLORIDE MONOHYDRATE),PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
80782,ARIPIPRAZOLE,OTSUKA PHARMACEUTICAL CO LTD,Human,,Y,MARKETED,ORAL
80783,ARIPIPRAZOLE,OTSUKA PHARMACEUTICAL CO LTD,Human,,Y,MARKETED,ORAL
80784,ARIPIPRAZOLE,OTSUKA PHARMACEUTICAL CO LTD,Human,,Y,MARKETED,ORAL
80785,ARIPIPRAZOLE,OTSUKA PHARMACEUTICAL CO LTD,Human,,Y,MARKETED,ORAL
80786,ARIPIPRAZOLE,OTSUKA PHARMACEUTICAL CO LTD,Human,,Y,MARKETED,ORAL
80790,ARIPIPRAZOLE,OTSUKA PHARMACEUTICAL CO LTD,Human,,Y,MARKETED,ORAL
80792,SIMETHICONE,CANCAP PHARMACEUTICAL LTD,Human,,Y,MARKETED,ORAL
80793,TESTOSTERONE UNDECANOATE,PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
80801,LIDOCAINE,ESBA LABORATORIES INC,Human,,Y,MARKETED,TOPICAL
80802,FINASTERIDE,SANDOZ CANADA INCORPORATED,Human,,Y,MARKETED,ORAL
80824,GRANISETRON (GRANISETRON HYDROCHLORIDE),OMEGA LABORATORIES LTD,Human,,Y,MARKETED,INTRAVENOUS
80832,ROMIPLOSTIM,AMGEN CANADA INC,Human,,Y,MARKETED,SUBCUTANEOUS
80833,ROMIPLOSTIM,AMGEN CANADA INC,Human,,Y,MARKETED,SUBCUTANEOUS
80842,OCTINOXATE,EMPACK SPRAYTECH INC,Human,,Y,MARKETED,TOPICAL
80843,LISDEXAMFETAMINE DIMESYLATE,SHIRE PHARMA CANADA ULC,Human,,Y,MARKETED,ORAL
80844,LISDEXAMFETAMINE DIMESYLATE,SHIRE PHARMA CANADA ULC,Human,,Y,MARKETED,ORAL
80845,CHLORHEXIDINE ACETATE,GEA FARM TECHNOLOGIES INC,Veterinary,,Y,MARKETED,TOPICAL
80851,ACETAMINOPHEN,CEVA ANIMAL HEALTH INC,Veterinary,,Y,MARKETED,ORAL
80854,DISODIUM EDETATE,BAUSCH & LOMB INC,Disinfectant,,Y,MARKETED,DISINFECTANT (Contact Lens)
80855,EPLERENONE,PFIZER CANADA INC,Human,,Y,MARKETED,ORAL
80856,EPLERENONE,PFIZER CANADA INC,Human,,Y,MARKETED,ORAL
80860,CALCIUM PROPIONATE,DR REGISTER & ASSOCIATES INC,Veterinary,,Y,MARKETED,ORAL
80864,OCTINOXATE,ELIZABETH ARDEN (CANADA) LIMITED,Human,,Y,MARKETED,TOPICAL
80865,OCTINOXATE,ELIZABETH ARDEN (CANADA) LIMITED,Human,,Y,MARKETED,TOPICAL
80866,OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE,BIO SPECTRA,Disinfectant,,Y,MARKETED,DISINFECTANT (Domestic)
80867,SODIUM HYPOCHLORITE,CHIEF MEDICAL SUPPLIES LTD,Disinfectant,,Y,MARKETED,DISINFECTANT (Medical Instruments)
80876,METHYL AMINOLEVULINATE (METHYL AMINOLEVULINATE HYDROCHLORIDE),GALDERMA CANADA INC,Human,,Y,MARKETED,TOPICAL
80881,DIPHENHYDRAMINE HYDROCHLORIDE,TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
80887,DIDECYL DIMETHYL AMMONIUM CHLORIDE,ENVIRO SOLUTIONS LTD,Disinfectant,,Y,MARKETED,DISINFECTANT (Institutional/Industrial)
80928,GUAIFENESIN,ACCUDIAL PHARMACEUTICAL INC,Human,,Y,MARKETED,ORAL
80933,AMOXICILLIN (AMOXICILLIN TRIHYDRATE),NORBROOK LABORATORIES LTD.,Veterinary,,Y,MARKETED,ORAL
80934,AMOXICILLIN (AMOXICILLIN TRIHYDRATE),NORBROOK LABORATORIES LTD.,Veterinary,,Y,MARKETED,ORAL
80936,AMOXICILLIN (AMOXICILLIN TRIHYDRATE),NORBROOK LABORATORIES LTD.,Veterinary,,Y,MARKETED,ORAL
80937,AMOXICILLIN (AMOXICILLIN TRIHYDRATE),NORBROOK LABORATORIES LTD.,Veterinary,,Y,MARKETED,ORAL
80938,DEXTROMETHORPHAN HYDROBROMIDE,PROCTER & GAMBLE INC,Human,,Y,MARKETED,ORAL
80939,DIPHENHYDRAMINE HYDROCHLORIDE,ACCUDIAL PHARMACEUTICAL INC,Human,,Y,MARKETED,ORAL
80950,DARUNAVIR (DARUNAVIR ETHANOLATE),JANSSEN INC,Human,,Y,MARKETED,ORAL
80952,IncobotulinumtoxinA,MERZ PHARMACEUTICALS GMBH,Human,,Y,MARKETED,INTRAMUSCULAR
80953,ALFAXALONE,JUROX PTY LIMITED,Veterinary,,Y,MARKETED,INTRAVENOUS
80955,MEMANTINE HYDROCHLORIDE,ACTAVIS PHARMA COMPANY,Human,,Y,MARKETED,ORAL
80958,EPIRUBICIN HYDROCHLORIDE,TEVA CANADA LIMITED,Human,,Y,MARKETED,INTRAVENOUS
80959,LACTIC ACID,RECKITT BENCKISER (CANADA) INC,Disinfectant,,Y,MARKETED,DISINFECTANT (Domestic)
80960,OCTINOXATE,SANOFI CONSUMER HEALTH INC SANOFI SANTE GRAND PUBLIC INC,Human,,Y,MARKETED,TOPICAL
80961,ZILPATEROL HYDROCHLORIDE,INTERVET CANADA CORP,Veterinary,,Y,MARKETED,ORAL
80968,GEMCITABINE (GEMCITABINE HYDROCHLORIDE),ACCORD HEALTHCARE INC,Human,,Y,MARKETED,INTRAVENOUS
80969,GEMCITABINE (GEMCITABINE HYDROCHLORIDE),ACCORD HEALTHCARE INC,Human,,Y,MARKETED,INTRAVENOUS
80970,ZOLMITRIPTAN,PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
80973,HYDROCODONE BITARTRATE,PENDOPHARM DIVISION OF PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
80976,OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE,SUPERIEURES SOLUTIONS LTEE,Disinfectant,,Y,MARKETED,DISINFECTANT (Domestic)
80977,OCTINOXATE,ESTEE LAUDER DIST,Human,,Y,MARKETED,TOPICAL
80981,CITRIC ACID MONOHYDRATE,TERUMO BCT,Human,,Y,MARKETED,0-UNASSIGNED
80986,TIAMULIN (TIAMULIN FUMARATE),BIO AGRI MIX LP,Veterinary,,Y,MARKETED,ORAL
80987,MENADIONE (MENADIONE SODIUM BISULFITE),MATRIX ENVIRONMENTAL SOLUTIONS LTD,Veterinary,,Y,MARKETED,ORAL
80990,ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE,AVMOR LTD,Disinfectant,,Y,MARKETED,DISINFECTANT (Hospital/HC Facilities)
80993,CLARITHROMYCIN,PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
80994,CLARITHROMYCIN,PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
80995,CARVEDILOL,PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
80996,CARVEDILOL,PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
80997,CARVEDILOL,PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
80998,CARVEDILOL,PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
80999,TYLOSIN (TYLOSIN TARTRATE),BIO AGRI MIX LP,Veterinary,,Y,MARKETED,ORAL
810,IXAZOMIB (IXAZOMIB CITRATE),SANDOZ CANADA INCORPORATED,Human,,Y,MARKETED,ORAL
81001,RIVASTIGMINE (RIVASTIGMINE HYDROGEN TARTRATE),SANDOZ CANADA INCORPORATED,Human,,Y,MARKETED,ORAL
81002,RIVASTIGMINE (RIVASTIGMINE HYDROGEN TARTRATE),SANDOZ CANADA INCORPORATED,Human,,Y,MARKETED,ORAL
81003,RIVASTIGMINE (RIVASTIGMINE HYDROGEN TARTRATE),SANDOZ CANADA INCORPORATED,Human,,Y,MARKETED,ORAL
81004,RIVASTIGMINE (RIVASTIGMINE HYDROGEN TARTRATE),SANDOZ CANADA INCORPORATED,Human,,Y,MARKETED,ORAL
81005,ACETAMINOPHEN,APOTEX INC,Human,,Y,MARKETED,ORAL
81007,OCTINOXATE,PARFUMS CHRISTIAN DIOR,Human,,Y,MARKETED,TOPICAL
81009,SUMATRIPTAN (SUMATRIPTAN SUCCINATE),PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
8101,MENADIONE SODIUM BISULFITE,PHARMASCIENCE INC,Veterinary,,Y,MARKETED,ORAL
81010,SUMATRIPTAN (SUMATRIPTAN SUCCINATE),PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
81013,ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE,AVMOR LTD,Disinfectant, DEGREASER,Y,MARKETED,DISINFECTANT (Institutional/Industrial)
81014,ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE,LES PRODUITS SANITAIRES LÉPINE INC.,Disinfectant, DEGREASER,Y,MARKETED,DISINFECTANT (Institutional/Industrial)
81019,ZOLMITRIPTAN,PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
8102,GOLIMUMAB,EMPACK SPRAYTECH INC,Human,,Y,MARKETED,TOPICAL
81020,GOLIMUMAB,JANSSEN INC,Human,SINGLE-USE PRE-FILLED SYRINGE,Y,MARKETED,SUBCUTANEOUS
81021,GOLIMUMAB,JANSSEN INC,Human,SINGLE-USE AUTOINJECTOR,Y,MARKETED,SUBCUTANEOUS
8103,ENALAPRIL SODIUM,EMPACK SPRAYTECH INC,Human,,Y,MARKETED,TOPICAL
81030,FAMCICLOVIR,PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
81036,ATORVASTATIN (ATORVASTATIN CALCIUM),SANDOZ CANADA INCORPORATED,Human,,Y,MARKETED,ORAL
81037,ATORVASTATIN (ATORVASTATIN CALCIUM),SANDOZ CANADA INCORPORATED,Human,,Y,MARKETED,ORAL
81038,ATORVASTATIN (ATORVASTATIN CALCIUM),SANDOZ CANADA INCORPORATED,Human,,Y,MARKETED,ORAL
81039,ATORVASTATIN (ATORVASTATIN CALCIUM),SANDOZ CANADA INCORPORATED,Human,,Y,MARKETED,ORAL
81040,POLYETHYLENE GLYCOL 3350,PERRIGO INTERNATIONAL,Human,,Y,MARKETED,ORAL
81041,BIMATOPROST,ALLERGAN INC,Human,,Y,MARKETED,OPHTHALMIC
81046,CITALOPRAM (CITALOPRAM HYDROBROMIDE),PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
81048,SOMATROPIN,SANDOZ CANADA INCORPORATED,Human,CARTRIDGE,Y,MARKETED,SUBCUTANEOUS
81049,SOMATROPIN,SANDOZ CANADA INCORPORATED,Human,CARTRIDGE,Y,MARKETED,SUBCUTANEOUS
81050,OXYTETRACYCLINE HYDROCHLORIDE,PHIBRO ANIMAL HEALTH CORPORATION,Veterinary,,Y,MARKETED,ORAL
81057,ONDANSETRON (ONDANSETRON HYDROCHLORIDE DIHYDRATE),PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
8106,HOMOSALATE,PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
81069,HOMOSALATE,JOHNSON & JOHNSON INC,Human,,Y,MARKETED,TOPICAL
81070,DILTIAZEM HYDROCHLORIDE,PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
81071,DILTIAZEM HYDROCHLORIDE,PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
81072,DILTIAZEM HYDROCHLORIDE,PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
81073,DILTIAZEM HYDROCHLORIDE,PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
81074,DILTIAZEM HYDROCHLORIDE,PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
81075,BUPROPION HYDROCHLORIDE,PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
81077,BUPROPION HYDROCHLORIDE,PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
81078,RAMIPRIL,APOTEX INC,Human,,Y,MARKETED,ORAL
81083,STANDARDIZED KENTUCKY BLUE/JUNE GRASS POLLEN,ALK-ABELLO INC,Human,,Y,MARKETED,PERCUTANEOUS
81084,ESTRADIOL (ESTRADIOL HEMIHYDRATE),NOVO NORDISK CANADA INC,Human,,Y,MARKETED,VAGINAL
81085,STANDARDIZED TIMOTHY GRASS POLLEN,ALK-ABELLO INC,Human,,Y,MARKETED,PERCUTANEOUS
81086,STANDARDIZED ORCHARD GRASS POLLEN,ALK-ABELLO INC,Human,,Y,MARKETED,PERCUTANEOUS
81087,STANDARDIZED REDTOP GRASS POLLEN,ALK-ABELLO INC,Human,,Y,MARKETED,PERCUTANEOUS
81088,STANDARDIZED PERENNIAL RYE GRASS POLLEN,ALK-ABELLO INC,Human,,Y,MARKETED,PERCUTANEOUS
81089,STANDARDIZED SWEET VERNAL GRASS POLLEN,ALK-ABELLO INC,Human,,Y,MARKETED,PERCUTANEOUS
81090,STANDARDIZED MEADOW FESCUE GRASS POLLEN,ALK-ABELLO INC,Human,,Y,MARKETED,PERCUTANEOUS
81091,STANDARDIZED KENTUCKY BLUE/JUNE GRASS POLLEN,ALK-ABELLO INC,Human,,Y,MARKETED,PERCUTANEOUS
81092,STANDARDIZED KENTUCKY BLUE/JUNE GRASS POLLEN,ALK-ABELLO INC,Human,,Y,MARKETED,PERCUTANEOUS
81094,PETROLATUM,SMITH & NEPHEW INC,Human,,Y,MARKETED,TOPICAL
81095,SODIUM BICARBONATE,FRESENIUS MEDICAL CARE DEUTCHLAND GMBH,Human,,Y,MARKETED,DIALYSIS
81096,CEFTRIAXONE (CEFTRIAXONE SODIUM),STERIMAX INC,Human,,Y,MARKETED,INTRAVENOUS
81098,CEFTRIAXONE (CEFTRIAXONE SODIUM),STERIMAX INC,Human,,Y,MARKETED,INTRAVENOUS
81099,CEFTRIAXONE (CEFTRIAXONE SODIUM),STERIMAX INC,Human,,Y,MARKETED,INTRAVENOUS
8110,OLANZAPINE,ACTAVIS PHARMA COMPANY,Veterinary,,Y,MARKETED,ORAL
81100,CEFTRIAXONE (CEFTRIAXONE SODIUM),STERIMAX INC,Human,,Y,MARKETED,INTRAVENOUS
81102,OLANZAPINE,ACTAVIS PHARMA COMPANY,Human,,Y,MARKETED,ORAL
81103,OLANZAPINE,ACTAVIS PHARMA COMPANY,Human,,Y,MARKETED,ORAL
81104,OLANZAPINE,ACTAVIS PHARMA COMPANY,Human,,Y,MARKETED,ORAL
81105,OLANZAPINE,ACTAVIS PHARMA COMPANY,Human,,Y,MARKETED,ORAL
81106,OLANZAPINE,ACTAVIS PHARMA COMPANY,Human,,Y,MARKETED,ORAL
81107,OLANZAPINE,ACTAVIS PHARMA COMPANY,Human,,Y,MARKETED,ORAL
8111,ENALAPRIL SODIUM,PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
81113,SODIUM BICARBONATE,CHIEF MEDICAL SUPPLIES LTD,Human,,Y,MARKETED,DIALYSIS
81116,PRAMIPEXOLE DIHYDROCHLORIDE MONOHYDRATE,PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
81117,PRAMIPEXOLE DIHYDROCHLORIDE MONOHYDRATE,PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
81118,PRAMIPEXOLE DIHYDROCHLORIDE MONOHYDRATE,PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
81119,PRAMIPEXOLE DIHYDROCHLORIDE MONOHYDRATE,PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
81120,SODIUM HYPOCHLORITE,LAVO,Disinfectant,,Y,MARKETED,DISINFECTANT (Domestic)
81121,ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE,INNOCORE SALES & MARKETING,Disinfectant,,Y,MARKETED,DISINFECTANT (Institutional/Industrial)
81124,BISMUTH SUBSALICYLATE,PROCTER & GAMBLE INC,Human,,Y,MARKETED,ORAL
81127,NIMODIPINE,BAYER INC,Human,,Y,MARKETED,ORAL
81129,LEVOFLOXACIN (LEVOFLOXACIN HEMIHYDRATE),APOTEX INC,Human,,Y,MARKETED,ORAL
81130,OXYCODONE HYDROCHLORIDE,PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
81131,OXYCODONE HYDROCHLORIDE,PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
81132,OXYCODONE HYDROCHLORIDE,PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
81133,BICALUTAMIDE,ACCORD HEALTHCARE INC,Human,,Y,MARKETED,ORAL
81134,PRILOCAINE,DENTSPLY CANADA LIMITED,Human,FOR PERIODONTAL USE,Y,MARKETED,TOPICAL
81139,AMITRIPTYLINE HYDROCHLORIDE,TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
81140,AMITRIPTYLINE HYDROCHLORIDE,TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
81141,AMITRIPTYLINE HYDROCHLORIDE,TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
81142,DOCUSATE SODIUM,PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
81144,OCTINOXATE,PARFUMS CHRISTIAN DIOR,Human,,Y,MARKETED,TOPICAL
81147,SEALER PROTEIN (HUMAN),BAXTER CORPORATION,Human,KIT(SYNTHETIC APROTININ),Y,MARKETED,TOPICAL
81150,SEALER PROTEIN (HUMAN),BAXTER CORPORATION,Human,FROZEN(SYNTHETIC APROTININ),Y,MARKETED,TOPICAL
81151,SEALER PROTEIN (HUMAN),BAXTER CORPORATION,Human,FROZEN(SYNTHETIC APROTININ),Y,MARKETED,TOPICAL
81157,METHYLPHENIDATE HYDROCHLORIDE,PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
81158,METHYLPHENIDATE HYDROCHLORIDE,PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
81159,METHYLPHENIDATE HYDROCHLORIDE,PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
81164,SODIUM CHLORIDE,PENDOPHARM DIVISION OF PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
81165,DIDECYL DIMETHYL AMMONIUM CHLORIDE,SWISH MAINTENANCE LTD.,Disinfectant,,Y,MARKETED,DISINFECTANT (Institutional/Industrial)
81175,OCTINOXATE,ELIZABETH ARDEN (CANADA) LIMITED,Human,,Y,MARKETED,TOPICAL
81179,LAPATINIB (LAPATINIB DITOSYLATE MONOHYDRATE),NOVARTIS PHARMACEUTICALS CANADA INC,Human,,Y,MARKETED,ORAL
8118,HYDROXYZINE HYDROCHLORIDE,RANBAXY PHARMACEUTICALS CANADA INC.,Human,,Y,MARKETED,ORAL
81180,SALBUTAMOL (SALBUTAMOL SULFATE),TEVA CANADA LIMITED,Human,,Y,MARKETED,INHALATION
81184,PIOGLITAZONE (PIOGLITAZONE HYDROCHLORIDE),MINT PHARMACEUTICALS INC,Human,,Y,MARKETED,ORAL
81185,PIOGLITAZONE (PIOGLITAZONE HYDROCHLORIDE),MINT PHARMACEUTICALS INC,Human,,Y,MARKETED,ORAL
81186,PIOGLITAZONE (PIOGLITAZONE HYDROCHLORIDE),MINT PHARMACEUTICALS INC,Human,,Y,MARKETED,ORAL
81189,AMOXICILLIN (AMOXICILLIN TRIHYDRATE),PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
8119,POTASSIUM PHOSPHATE MONOBASIC,PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
81194,BISMUTH SUBSALICYLATE,GUARDIAN DRUG COMPANY INC,Human,,Y,MARKETED,ORAL
81195,ROPINIROLE (ROPINIROLE HYDROCHLORIDE),PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
81197,ROPINIROLE (ROPINIROLE HYDROCHLORIDE),PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
81198,ROPINIROLE (ROPINIROLE HYDROCHLORIDE),PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
81199,ROPINIROLE (ROPINIROLE HYDROCHLORIDE),PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
812,ETHINYL ESTRADIOL,RECKITT BENCKISER (CANADA) INC,Human,,Y,MARKETED,DISINFECTANT (Domestic)
81202,ERYTHROMYCIN,LABORATOIRES STERIGEN INC,Human,,Y,MARKETED,OPHTHALMIC
81204,ACETAMINOPHEN,TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
81205,ATENOLOL,PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
8121,AMLODIPINE (AMLODIPINE BESYLATE),DOMINION PHARMACAL,Human,,Y,MARKETED,ORAL
81213,AMLODIPINE (AMLODIPINE BESYLATE),PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
81214,AMLODIPINE (AMLODIPINE BESYLATE),PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
81215,AMLODIPINE (AMLODIPINE BESYLATE),PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
81216,AMLODIPINE (AMLODIPINE BESYLATE),DOMINION PHARMACAL,Human,,Y,MARKETED,ORAL
81217,AMLODIPINE (AMLODIPINE BESYLATE),DOMINION PHARMACAL,Human,,Y,MARKETED,ORAL
81218,AMLODIPINE (AMLODIPINE BESYLATE),DOMINION PHARMACAL,Human,,Y,MARKETED,ORAL
81222,CALCIUM CHLORIDE,FRESENIUS MEDICAL CARE CANADA INC,Human,,Y,MARKETED,DIALYSIS
81224,CALCIUM CHLORIDE,FRESENIUS MEDICAL CARE CANADA INC,Human,,Y,MARKETED,DIALYSIS
81225,CALCIUM CHLORIDE,FRESENIUS MEDICAL CARE CANADA INC,Human,,Y,MARKETED,DIALYSIS
81226,CALCIUM CHLORIDE,FRESENIUS MEDICAL CARE CANADA INC,Human,,Y,MARKETED,DIALYSIS
81227,CALCIUM CHLORIDE,FRESENIUS MEDICAL CARE CANADA INC,Human,,Y,MARKETED,DIALYSIS
81228,CANDESARTAN CILEXETIL,SANDOZ CANADA INCORPORATED,Human,,Y,MARKETED,ORAL
81229,CANDESARTAN CILEXETIL,SANDOZ CANADA INCORPORATED,Human,,Y,MARKETED,ORAL
8123,ETHINYL ESTRADIOL,FRESENIUS MEDICAL CARE CANADA INC,Human,,Y,MARKETED,DIALYSIS
81230,CANDESARTAN CILEXETIL,SANDOZ CANADA INCORPORATED,Human,,Y,MARKETED,ORAL
